 The Alemanni cross the frozen Rhine in large numbers invading the Roman Empire.,
 Leonardo da Vinci's Mona Lisa is exhibited in the United States for the first time at the National Gallery of Art in Washington D.C.,
 Greco-Turkish War: The First Battle of İnönü the first battle of the war begins near Eskişehir in Anatolia.,
 Salvadoran Civil War: The FMLN launches its first major offensive gaining control of most of Morazán and Chalatenango departments,
" The first ""networked"" television broadcasts take place as KDKA-TV in Pittsburgh Pennsylvania goes on the air connecting the east coast and mid-west programming.",
 Biafra capitulates ending the Nigerian Civil War.,
 World War II: First use of an aircraft ejection seat by a German test pilot in a Heinkel He 280 jet fighter.,
 Bangladeshi Marxist leader Siraj Sikder is arrested and dies while in police custody.,
 French rule ends in Haiti. Haiti becomes the first black republic and second independent country in North America after the United States,
 Separatists in the Maldives declare the establishment of the United Suvadive Republic.,
 The Troubles: The Ulster Volunteer Force shoots dead six Irish Catholic civilians in County Armagh Northern Ireland. The next day gunmen shoot dead ten Protestant civilians nearby in retaliation.,
 The Khmer Rouge proclaim the Constitution of Democratic Kampuchea.,
 The first general election ever in Vietnam is held.,
" President Lyndon B. Johnson declares a ""War on Poverty"" in the United States.",
 Juan de la Cierva makes the first autogyro flight.,
 Holy See,United States relations: The United States and Holy See (Vatican City) re-establish full diplomatic relations after almost 117 years overturning the United States Congress's 1867 ban on public funding for such a diplomatic envoy.
 A record-setting snowstorm hits Los Angeles California.,
 The Harrisburg Seven: Reverend Philip Berrigan and five others are indicted on charges of conspiring to kidnap Henry Kissinger and of plotting to blow up the heating tunnels of federal buildings in Washington D.C.,
 First Indochina War: The Battle of Vĩnh Yên begins which will end in a major victory for France.,
 The Gale of January 1976 begins which results in coastal flooding around the southern North Sea coasts resulting in at least 82 deaths and US$1.3 billion in damage.,
 The French Republican Calendar is abolished.,
 The United States severs diplomatic relations with Cuba over the latter's nationalization of American assets.,
 The 1987 Maryland train collision: An Amtrak train en route to Boston from Washington D.C. collides with Conrail engines in Chase Maryland killing 16 people.,
 The Troubles: In response to the killing of six Catholics the night before gunmen shoot dead ten Protestant civilians after stopping their minibus at Kingsmill in County Armagh Northern Ireland UK.,
 Pan American Airlines becomes the first commercial airline to schedule a flight around the world.,
 Bowing to international pressure President of Pakistan Zulfikar Ali Bhutto releases Bengali leader Sheikh Mujibur Rahman from prison who had been arrested after declaring the independence of Bangladesh.,
 Lithuanian residents of the Memel Territory rebel against the League of Nations' decision to leave the area as a mandated region under French control.,
 Sir Clive Sinclair launches the Sinclair C5 personal electric vehicle which became a notorious commercial failure and later a cult collector's item.,
 The African Convention is founded in Dakar Senegal.,
 All in the Family The famous situation comedy premieres on CBS,
 An article appears in Pravda accusing some of the most prestigious and prominent doctors mostly Jews in the Soviet Union of taking part in a vast plot to poison members of the top Soviet political and military leadership.,
" One of the largest investigations by a British police force ends when serial killer Peter Sutcliffe the ""Yorkshire Ripper"" is arrested in Sheffield South Yorkshire.",
 The importation of slaves into the United States is banned.,
 A core explosion and meltdown at the SL-1 a government-run reactor near Idaho Falls Idaho kills three workers.,
" Second Gulf of Sidra incident: a pair of Libyan MiG-23 ""Floggers"" are shot down by a pair of US Navy F-14 Tomcats during an air-to-air confrontation.",
 Georgian forces enter Tskhinvali the capital of South Ossetia Georgia opening the 1991,1992 South Ossetia War.
 The United Kingdom recognizes the People's Republic of China. The Republic of China severs diplomatic relations with the UK in response.,
 Soviet space mission Luna 21 is launched.,
 A fire at the Laurier Palace movie theatre in Montreal Quebec Canada kills 78 children.,
 Sandinista Daniel Ortega becomes president of Nicaragua and vows to continue the transformation to socialism and alliance with the Soviet Union and Cuba; American policy continues to support the Contras in their revolt against the Nicaraguan government.,
 Henry Lee Lucas once listed as America's most prolific serial killer commits his first known murder.,
 The United Nations Security Council votes 11-1 to allow the Palestine Liberation Organization to participate in a Security Council debate (without voting rights).,
 The Moroccan Army of Liberation ambushes a Spanish patrol in the Battle of Edchera.,
 Leaders of armed opposition declare the President Zviad Gamsakhurdia deposed during a military coup in Georgia.,
 Major-General Lachlan Macquarie officially becomes Governor of New South Wales,
 In Finland's worst civilian aviation accident an Aero Flight 311 crashes near Kvevlax resulting in the deaths of all 25 people aboard.,
 In Pakistan's deadliest train accident an overloaded passenger train collides with an empty freight train resulting in 307 deaths and 700 injuries.,
 The United States Embassy to Somalia in Mogadishu is evacuated by helicopter airlift days after violence enveloped Mogadishu during the Somali Civil War,
 Korean War: An estimated 200,1300 South Korean communist sympathizers are slaughtered in what becomes the Ganghwa massacre.
 Watergate scandal: The trial of seven men accused of illegal entry into Democratic Party headquarters at Watergate begins.,
 Paul of Greece marries Frederica of Hanover in Athens.,
 Time Warner is formed by the merger of Time Inc. and Warner Communications.,
 Cold War: While tied to its pier in Polyarny the Soviet submarine B-37 is destroyed when fire breaks out in its torpedo compartment.,
 Space Shuttle program: Congressman Bill Nelson lifts off from Kennedy Space Center aboard Columbia on mission STS-61-C as a Mission Specialist.,
 The Gulag system of forced labor camps in the Soviet Union is officially abolished.,
 Sri Lankan Civil War: The Sri Lanka Navy kill 35-100 civilians on the Jaffna Lagoon.,
 The Bishop of Durham Shute Barrington orders troops from Durham Castle to break up a miners' strike in Chester-le-Street Co. Durham,
 Pope John XXIII excommunicates Fidel Castro.,
 Wilaya of Relizane massacres in Algeria: over 170 are killed in three remote villages.,
 The oil tanker MV Braer runs aground on the coast of the Shetland Islands spilling 84700 tons of crude oil.,
 The first Asian Socialist Conference opens in Rangoon Burma.,
 Ella T. Grasso becomes Governor of Connecticut the first woman to serve as a Governor in the United States other than by succeeding her husband.,
 World War II: First flight of the Avro Lancaster.,
 Sanjeev Nanda kills three policemen in New Delhi India with his car an act for which he was later acquitted resulting in a sharp drop in public confidence in the Indian legal system.,
 An avalanche on Huascarán in Peru causes 4000 deaths.,
 Gulf War: An act of the U.S. Congress authorizes the use of military force to drive Iraq out of Kuwait.,
 Coup d'état in Togo results in assassination of president Sylvanus Olympio,
 A brutal snowstorm smashes into the Midwestern United States causing 14 inches (359 mm) of snow in Milwaukee Wisconsin and 19 inches (487 mm) in Chicago where temperatures plunge to -13 °F (-25 °C); 68 deaths are reported.,
 The Greek Constitution of 1822 is adopted by the First National Assembly at Epidaurus.,
 The International Covenant on Economic Social and Cultural Rights comes into effect.,
 A massive ice storm hits eastern Canada and the northeastern United States continuing through January 10 and causing widespread destruction.,
 Eris the largest known dwarf planet in the Solar System is discovered by the team of Michael E. Brown Chad Trujillo and David L. Rabinowitz using images originally taken on October 21 2003 at the Palomar Observatory.,
 National Airlines Flight 2511 is destroyed in mid-air by a bomb while en route from New York City to Miami.,
 Three bombs explode in Moscow Russia Soviet Union within 37 minutes killing seven. The bombings are attributed to an Armenian separatist group.,
 World War II: The United States invades Luzon in the Philippines.,
 A mudslide occurs in La Conchita California killing 10 people injuring many more and closing U.S. Route 101 the main coastal corridor between Los Angeles and San Francisco for 10 days.,
 Surgeon General of the United States Dr. Luther Terry M.D. publishes the landmark report Smoking and Health: Report of the Advisory Committee to the Surgeon General of the United States saying that smoking may be hazardous to health sparking national and worldwide anti-smoking efforts.,
 Nineteen European nations agree to forbid human cloning.,
 Anti-Muslim riots break out in Calcutta resulting in 100 deaths.,
 Stardust successfully flies past Comet Wild 2 collecting samples that are returned to Earth.,
 The United Kingdom claims sovereignty over the Falkland Islands.,
 Apple Computer is incorporated.,
 Former professional wrestler Jesse Ventura is sworn in as governor of Minnesota.,
 A launch of the communication satellite GSAT-14 aboard the GSLV MK.II D5 marks the first successful flight of an Indian cryogenic engine.,
 The Associations Law comes into force in Iraq allowing registration of political parties.,
 The tanker Betelgeuse explodes in Bantry Bay Ireland.,
" Elizabeth ""Betty"" Short the Black Dahlia is last seen alive.",
 A general strike begins in Guinea in an eventually successful attempt to get President Lansana Conté to resign.,
 East Pakistan renames itself Bangladesh.,
 Downtown Disney opens to the public as part of the Disneyland Resort in Anaheim California.,
 Karol Wojtyla the future Pope John Paul II is appointed archbishop of Kraków Poland.,
 An explosion in a coal mine in Sago West Virginia traps and kills 12 miners while leaving one miner in critical condition.,
 The Cobble Hill Tunnel in Brooklyn New York City is completed.,
 Former leader of Panama Manuel Noriega surrenders to American forces.,
 Two trains on the Røros Line collide in Åsta Norway resulting in an explosive fire and 19 deaths.,
" Vietnam War: United States Marine Corps and ARVN troops launch ""Operation Deckhouse Five"" in the Mekong River delta.",
" A local farmer reports a UFO sighting in Trans-en-Provence France claimed to be ""perhaps the most completely and carefully documented sighting of all time"".",
 British Prime Minister Sir Anthony Eden resigns from office following his failure to retake the Suez Canal from Egyptian sovereignty.,
 2010,11 Queensland floods: Torrential rain in the Lockyer Valley region of South East Queensland Australia causes severe flash flooding killing 9 people.
 Major League Baseball owners vote in approval of the American League adopting the designated hitter position.,
 The world's largest ocean liner RMS Queen Mary 2 makes its maiden voyage.,
 Robert C. Weaver becomes the first African American Cabinet member when he is appointed United States Secretary of Housing and Urban Development.,
 January 2011 Baghdad shootings take place.,
" The world's first ""Mercy"" Hospital is founded in Pittsburgh by the Sisters of Mercy the name will go on to grace over 30 major hospitals throughout the world.",
 In Moscow Russia George Bush and Boris Yeltsin sign the second Strategic Arms Reduction Treaty (START).,
 Spirit a NASA Mars rover lands successfully on Mars at 04:35 UTC.,
 In response to the 1973 oil crisis daylight saving time commences nearly four months early in the United States.,
 Breakup of the Bell System: AT&T agrees to divest itself of twenty-two subdivisions.,
 President of Egypt Gamal Abdel Nasser opens construction on the Aswan Dam by detonating ten tons of dynamite to demolish twenty tons of granite on the east bank of the Nile.,
 A bombing in Khyber Agency Pakistan kills at least 30 people and 78 others injured.,
 The Gateway Bridge Brisbane in Queensland Australia is officially opened.,
 Deep Impact launches from Cape Canaveral on a Delta II rocket.,
 Johnny Cash performs live at Folsom State Prison,
 Barack Obama signs the American Taxpayer Relief Act of 2012.,
 First Polish stamp is issued.,
 More than seven million people from the former apartheid Homelands receive South African citizenship.,
 Mikheil Saakashvili is elected President of Georgia following the November 2003 Rose Revolution.,
 The Crown of St. Stephen (also known as the Holy Crown of Hungary) is returned to Hungary from the United States where it was held after World War II.,
 Kegworth air disaster: British Midland Flight 92 a Boeing 737-400 crashes into the M1 motorway killing 47 of the 126 people on board.,
 Martyrs' Day: Several Panamanian youths try to raise the Panamanian flag on the U.S.-controlled Panama Canal Zone leading to fighting between U.S. military and Panamanian civilians.,
 More than 100 people are killed and 270 injured in several bomb blasts in Pakistan.,
 The Irish Government announces the end of a 15-year broadcasting ban on the IRA and its political arm Sinn Féin.,
 A stampede during the Stoning of the Devil ritual on the last day at the Hajj in Mina Saudi Arabia kills at least 362 Muslim pilgrims.,
 Prime Minister Kofi Abrefa Busia and President Edward Akufo-Addo of Ghana are ousted in a bloodless military coup by Colonel Ignatius Kutu Acheampong.,
 Porfirio Díaz conquers Mexico City Mexico.,
 The Motorola StarTAC the first flip phone and one of the first mobile phones to gain widespread consumer adoption goes on sale.,
 Prime Minister Ariel Sharon of Israel suffers a second apparently more serious stroke. His authority is transferred to acting Prime Minister Ehud Olmert.,
 President of Georgia Zviad Gamsakhurdia flees the country as a result of the military coup.,
 Beginning of Japanese Heisei period.,
 The Mirzapur Cadet College formally opens for academic activities in East Pakistan (now Bangladesh).,
 A mass poisoning at a funeral in Mozambique involves beer that was deliberately contaminated with crocodile bile leaving at least 56 dead and nearly 200 hospitalized.,
 Space Shuttle program: STS-72 launches from the Kennedy Space Center marking the start of the 74th Space Shuttle mission and the 10th flight of Endeavour.,
 The French warship Clemenceau reaches Egypt and is barred access to the Suez Canal. Greenpeace activists board the ship.,
 Seraphim is elected Archbishop of Athens and All Greece.,
 American Civil War: The Emancipation Proclamation takes effect in Confederate territory.,
 China announces it will spend US$27.7 billion to fight erosion and pollution in the Yangtze and Yellow River valleys.,
 The 110th United States Congress convenes electing Nancy Pelosi as the first female Speaker of the House in U.S. history.,
 Indian Border Security Force units kill 55 Kashmiri civilians in Sopore Jammu and Kashmir in revenge after militants ambushed a BSF patrol.,
 Russian cosmonaut Valeri Polyakov on Soyuz TM-18 leaves for Mir. He would stay on the space station until March 22 1995 for a record 437 days in space.,
 Representatives from the United States and Iraq meet at the Geneva Peace Conference to try to find a peaceful resolution to the Iraqi invasion of Kuwait.,
 A traffic accident between an oil tanker truck and passenger coach en route to Shikarpur from Karachi on the Pakistan National Highway Link Road near Gulshan-e-Hadeed Karachi kills at least 62 people.,
 Over 100 people are killed in the Sidi-Hamed massacre in Algeria.,
 Comet C/2006 P1 (McNaught) reaches perihelion becoming the brightest comet in more than 40 years.,
" United States Food and Drug Administration requires all blood donations to be labeled ""paid"" or ""volunteer"" donors.",
 The first claim under the Homestead Act is made by Daniel Freeman for a farm in Nebraska.,
 The Mars Polar Lander is launched.,
 Burj Khalifa the world's tallest building is officially opened.,
 Nancy Kerrigan is clubbed on the knee at the U.S. Figure Skating Championships in Detroit.,
 An Antonov An-32 cargo aircraft crashes into a crowded market in Kinshasa Zaire killing up to 237 on the ground; the aircraft's crew of six survive the crash.,
 The Assembly of the Serb People in Bosnia and Herzegovina proclaims the creation of Republika Srpska a new state within Yugoslavia.,
 Illinois Governor George Ryan commutes the death sentences of 167 prisoners on Illinois' death row based on the Jon Burge scandal.,
 An earthquake occurs killing an estimated 316000 and destroying the majority of the capital Port-au-Prince.,
 Shortly after takeoff Air Florida Flight 90 a Boeing 737 jet crashes into Washington D.C.'s 14th Street Bridge and falls into the Potomac River killing 78 including four motorists.,
 Adolf Loos architect co-founder of modern architecture baptized in St. Thomas church Brno Moravia,
 Israel detains and later expels 14 members of Concerned Christians.,
 A gunman kills eight people in a house-to-house rampage in Kawit the Philippines.,
 A chemical fire in an apartment complex in Manila Philippines leads to the discovery of plans for Project Bojinka a mass-terrorist attack.,
 President George W. Bush signs into law the No Child Left Behind Act.,
 First Chechen War: Chechen separatists launch a raid against the helicopter airfield and later a civilian hospital in the city of Kizlyar in the neighboring Dagestan which turns into a massive hostage crisis involving thousands of civilians.,
 One French soldier and 17 militants are killed in a failed attempt to free a French hostage in Bulo Marer Somalia.,
 Violent protests occur in Bucharest Romania as two-day-old demonstrations continue against President Traian Băsescu's economic austerity measures. Clashes are reported in numerous Romanian cities between protesters and law enforcement officers.,
 A passenger train plunges into a ravine in Ethiopia killing 428 in the worst railroad disaster in Africa.,
 Japan begins using the Gregorian calendar.,
 The last original weekday Peanuts comic strip is published.,
 Celia the last Pyrenean ibex was found dead after a tree had landed on her.,
 Turkish Airlines Flight 634 crashes near Diyarbakır Airport Turkey killing the entire crew and 70 of 75 passengers.,
 An inflatable boat carrying illegal Albanian emigrants stalls near the Karaburun Peninsula while on the way to Brindisi Italy; exposure to the elements kills 28.,
 Cameroon kills 143 Boko Haram fighters in clashes.,
 A month-long violent struggle begins in Aden South Yemen between supporters of Ali Nasir Muhammad and Abdul Fattah Ismail resulting in thousands of casualties.,
 Queen Victoria of the United Kingdom is proclaimed Empress of India.,
 Israeli forces seize the Palestinian freighter Karine A in the Red Sea finding 50 tons of weapons.,
 American Civil Rights Movement: Edgar Ray Killen is arrested as a suspect in the 1964 murders of three civil rights workers.,
 Air Midwest Flight 5481 crashes at Charlotte-Douglas Airport Charlotte North Carolina killing all 21 people on board.,
 Mahmoud Abbas wins the election to replace Yasser Arafat as President of the Palestinian National Authority. He replaces interim president Rawhi Fattouh.,
 A serviceman stationed at the Russian 102nd Military Base kills seven people in Gyumri Armenia.,
 Lee Teng-hui becomes the first native Taiwanese President of the Republic of China.,
 Ferdinand de Lesseps begins French construction of the Panama Canal.,
 Flash Airlines Flight 604 crashes into the Red Sea resulting in 148 deaths making it the deadliest aviation accident in Egyptian history.,
 A train collision in Graniteville South Carolina releases about 60 tons of chlorine gas.,
 The RMS Queen Mary 2 the largest passenger ship ever built is christened by her namesake's granddaughter Queen Elizabeth II.,
 The Sudan People's Liberation Movement and the Government of Sudan sign the Comprehensive Peace Agreement to end the Second Sudanese Civil War.,
 a seven-day pogrom breaks out against the Armenian civilian population of Baku Azerbaijan during which Armenians were beaten tortured murdered and expelled from the city.,
 Twenty-five nations adopt Sandford Fleming's proposal for standard time (and also time zones),
 The first block of the blockchain of the decentralized payment system Bitcoin called the Genesis block was established by the creator of the system Satoshi Nakamoto.,
 Israel conducts an assault on the Gaza Strip,
 The nuclear sub USS San Francisco collides at full speed with an undersea mountain south of Guam. One man is killed but the sub surfaces and is repaired.,
 Apple CEO Steve Jobs unveils the first iPhone.,
 Douglas Wilder becomes the first elected African American governor as he takes office in Richmond Virginia.,
 Eritrea is consolidated into a colony by the Italian government.,
 Boko Haram militants raze the entire town of Baga in north-east Nigeria with as many as 2000 people having been killed.,
 26 people are killed and 63 wounded when a suicide bomber blows himself up at a police station in Damascus.,
 A 6.1-magnitude earthquake in northern Costa Rica kills 15 people and injures 32.,
 Iran Air Flight 277 crashes near Orumiyeh in the northeast of the country killing 77 people.,
 Soviet Union troops attack Lithuanian independence supporters in Vilnius killing 14 people and wounding 1000.,
 The Rose Parade in Pasadena California is first held.,
 Gunmen from an offshoot the Front for the Liberation of the Enclave of Cabinda attacked the bus carrying the Togo national football team on its way to the 2010 Africa Cup of Nations killing three.,
 A SeaStreak ferry traveling to lower Manhattan New York City crashes into the dock injuring 85 people.,
 Space Shuttle program: Endeavour heads for space for the third time as STS-54 launches from the Kennedy Space Center.,
 Ellis Island opens to begin processing immigrants into the United States.,
 The attempted assassination of Arizona Representative Gabrielle Giffords and subsequent shooting in Casas Adobes Arizona at a Safeway grocery store for which Jared Lee Loughner is subsequently arrested kills six people and wounds 13 including Giffords.,
 An explosion at a Mitsubishi Materials chemical plant in Yokkaichi Japan kills at least five people and injures 17 others.,
 An earthquake hits El Salvador killing more than 800.,
 The Manchester Ship Canal is officially opened to traffic.,
 The perpetrators of the Charlie Hebdo shooting in Paris two days earlier are both killed after a hostage situation. Elsewhere a second hostage situation related to the Charlie Hebdo shooting occurs at a Jewish market Hypercacher in the eastern Paris suburb of Vincennes.,
 The passenger cruise ship Costa Concordia sinks off the coast of Italy. There are 32 confirmed deaths amongst the 4232 passengers and crew.,
 New York New York annexes land from surrounding counties creating the City of Greater New York. The four initial boroughs Manhattan Brooklyn Queens and The Bronx are joined on January 25 by Staten Island to create the modern city of five boroughs.,
 The opening ceremony of the Winter Youth Olympics takes place in Innsbruck Austria.,
 Spanish rule ends in Cuba.,
 Nigeria becomes a British protectorate.,
 The British colonies of New South Wales Queensland Victoria South Australia Tasmania and Western Australia federate as the Commonwealth of Australia; Edmund Barton is appointed the first Prime Minister.,
 The first American college football bowl game the Rose Bowl between Michigan and Stanford is held in Pasadena California.,
 British India officially adopts Indian Standard Time.,
 For the first time a ball is dropped in New York City's Times Square to signify the start of the New Year at midnight.,
 Drilling begins on the Lakeview Gusher.,
 Captain David Beatty is promoted to Rear admiral and becomes the youngest admiral in the Royal Navy (except for Royal family members) since Horatio Nelson.,
 Northern Territory is separated from South Australia and transferred to Commonwealth control.,
 The Republic of China is established.,
 The British Board of Censors is established.,
 German troops abandon Yaoundé and their Kamerun colony to British forces and begin the long march to Spanish Guinea.,
 The Belorussian Communist Organisation is founded as a separate party.,
 Britain's Railways are grouped into the Big Four: LNER GWR SR and LMS.,
 The Cristero War begins in Mexico.,
 Turkey adopts the Gregorian calendar: December 18 1926 (Julian) is immediately followed by January 1 1927 (Gregorian).,
 Boris Bazhanov defects through Iran. He is the only assistant of Joseph Stalin's secretariat to have defected from the Eastern Bloc.,
 The former municipalities of Point Grey British Columbia and South Vancouver British Columbia are amalgamated into Vancouver.,
 The United States Post Office Department issues a set of 12 stamps commemorating the 200th anniversary of George Washington's birth.,
 Alcatraz Island becomes a United States federal prison.,
" Nazi Germany passes the ""Law for the Prevention of Genetically Diseased Offspring"".",
 Safety glass in vehicle windscreens becomes mandatory in the United Kingdom.,
 Sydney Australia swelters in 45 ˚C (113 ˚F) heat a record for the city.,
 The Declaration by United Nations is signed by twenty-six nations.,
 World War II: In retaliation for the Malmedy massacre U.S. troops massacre 30 SS prisoners at Chenogne.,
 World War II: The German Luftwaffe launches Operation Bodenplatte a massive but failed attempt to knock out Allied air power in northern Europe in a single blow.,
 The American and British occupation zones in Germany after World War II merge to form the Bizone which later (with the French zone) became part of West Germany.,
 The Canadian Citizenship Act 1946 comes into effect converting British subjects into Canadian citizens. Prime Minister William Lyon Mackenzie King becomes the first Canadian citizen.,
 The British railway network is nationalized to form British Railways.,
 The Constitution of Italy comes into force.,
 United Nations cease-fire takes effect in Kashmir from one minute before midnight. War between India and Pakistan stops accordingly.,
 Standard practice uses this day as the origin of the age scale Before Present,
 NBC makes the first coast-to-coast NTSC color broadcast when it telecast the Tournament of Roses Parade with public demonstrations given across the United States on prototype color receivers.,
 Sudan achieves independence from Egypt and the United Kingdom.,
 A new year event causes panic and stampedes at Yahiko Shrine Yahiko Niigata Japan killing at least 124 people.,
 George Town Penang becomes a city by a royal charter granted by Elizabeth II.,
 An Irish Republican Army (IRA) unit attacks Brookeborough RUC barracks during Operation Harvest; two IRA volunteers killed.,
 The European Economic Community is established.,
 Fulgencio Batista dictator of Cuba is overthrown by Fidel Castro's forces during the Cuban Revolution.,
 Cameroon achieves independence from France and the United Kingdom.,
 Western Samoa achieves independence from New Zealand; its name is changed to the Independent State of Western Samoa.,
 United States Navy SEALs established.,
 The Federation of Rhodesia and Nyasaland is divided into the independent republics of Zambia and Malawi and the British-controlled Rhodesia.,
 The People's Democratic Party of Afghanistan is founded in Kabul Afghanistan.,
 A twelve-day New York City transit strike begins.,
 After a coup Colonel Jean-Bédel Bokassa assumes power as president of the Central African Republic.,
 Unix time begins at 00:00:00 UTC/GMT.,
 Cigarette advertisements are banned on American television.,
 Hellenic Railways Organisation the Greek national railway company is founded.,
 Denmark the United Kingdom and Ireland are admitted into the European Economic Community.,
 Charter 77 published its first document.,
 Air India Flight 855 Boeing 747 crashes into the sea due to instrument failure and pilot disorientation off the coast of Bombay India killing 213.,
 The Constitution of the Northern Mariana Islands becomes effective.,
 Formal diplomatic relations are established between China and the United States.,
 Victoria is crowned princess of Sweden.,
 Greece is admitted into the European Community.,
 Palau achieves self-government though it is not independent from the United States.,
 Peruvian Javier Pérez de Cuéllar becomes the first Latin American to hold the title of Secretary-General of the United Nations.,
 ITV franchise ATV gets replaced by Central,
 The ARPANET officially changes to using the Internet Protocol creating the Internet.,
 The original American Telephone & Telegraph Company is divested of its 22 Bell System companies as a result of the settlement of the 1974 United States Department of Justice antitrust suit against AT&T.,
 Brunei becomes independent of the United Kingdom.,
 The first British mobile phone call is made by Michael Harrison to his father Sir Ernest Harrison chairman of Vodafone.,
 Aruba becomes independent of Curaçao though it remains in free association with the Netherlands.,
 Spain and Portugal are admitted into the European Community.,
 A value-added tax is introduced in Greece for the first time.,
 The Evangelical Lutheran Church in America comes into existence creating the largest Lutheran denomination in the United States.,
 The Montreal Protocol comes into force stopping the use of chemicals contributing to ozone depletion.,
 David Dinkins is sworn in as New York City's first black mayor.,
 The Russian Federation is formally established.,
 Dissolution of Czechoslovakia: Czechoslovakia is divided into Slovakia and the Czech Republic.,
 A single market within the European Community is introduced.,
 The Zapatista Army of National Liberation initiates twelve days of armed conflict in the Mexican state of Chiapas.,
 The North American Free Trade Agreement comes into effect.,
 The World Trade Organization goes into effect.,
 Sweden Austria and Finland are admitted into the European Union.,
 The Conference for Security and Co-operation in Europe becomes the Organization for Security and Co-operation in Europe.,
 The Draupner wave in the North Sea in Norway is detected confirming the existence of freak waves.,
 Curaçao gains limited self-government though it remains within free association with the Netherlands.,
 Zaire officially joins the World Trade Organization.,
 Ghanaian diplomat Kofi Annan is appointed Secretary-General of the United Nations.,
 Russia begins to circulate new rubles to stem inflation and promote confidence.,
 The European Central Bank is established.,
 The Euro currency is introduced in 11 countries - members of the European Union (with the exception of the United Kingdom Denmark Greece and Sweden).,
 Euro banknotes and coins become legal tender in twelve of the European Union's member states.,
 Taiwan officially joins the World Trade Organization as Chinese Taipei.,
 The Open Skies mutual surveillance treaty initially signed in 1992 officially comes into force.,
" In a vote of confidence General Pervez Musharraf wins 658 out of 1170 votes in the Electoral College of Pakistan and according to Article 41(8) of the Constitution of Pakistan is ""deemed to be elected"" to the office of President until October 2007.",
 Bulgaria and Romania officially join the European Union. Slovenia joins Eurozone.,
 Adam Air Flight 574 disappears over Indonesia with 102 people on board.,
 Cyprus and Malta join the Eurozone.,
 Sixty-six people die in a nightclub fire in Bangkok Thailand.,
 Slovakia joins the Eurozone.,
 A suicide car bomber detonates at a volleyball tournament in Lakki Marwat Pakistan killing 105 and injuring 100 more.,
 A bomb explodes as Coptic Christians in Alexandria Egypt leave a new year service killing 23 people.,
 The Kallikratis plan becomes the new administrative system of Greece.,
 Estonia becomes the 17th member of the Eurozone.,
 A Moldovan civilian is fatally wounded by a Russian peacekeeper in the Transnistrian security zone leading to demonstrations against Russia.,
 At least 60 people are killed and 200 injured in a stampede after celebrations at Félix Houphouët-Boigny Stadium in Abidjan Ivory Coast.,
 Latvia becomes the 18th member of the Eurozone.,
 The Eurasian Economic Union comes into effect creating a political and economic union between Russia Belarus Armenia Kazakhstan and Kyrgyzstan.,
 Lithuania becomes the 19th member of the Eurozone.,
